pk,jsondata,key,description,sentence_pk,source_pk,version
5200,,1048,360,9582,949,1
5201,,1048,366,9583,949,1
5202,,110,14,9584,98,1
5203,,955,62,9587,859,1
5204,,423,225,9589,388,1
5205,,423,250,9590,388,1
5206,,423,218,9591,388,1
5207,,1320,88,9593,1106,1
5208,,1273,,9595,1064,1
5209,,1273,,9596,1064,1
5210,,857,244,9600,771,1
5211,,857,245,9601,771,1
5212,,857,245,9602,771,1
5213,,857,245,9603,771,1
5214,,1195,273,9606,1001,1
5215,,708,383,9609,633,1
5216,,1528,142,9610,1286,1
5217,,583,,9614,517,1
5218,,583,,9615,517,1
5219,,1038,387,9616,941,1
5220,,522,,9619,464,1
5221,,1357,26,9620,1138,1
5222,,1527,89,9621,1285,1
5223,,1355,271,9622,1136,1
5224,,314,,9623,286,1
5225,,1357,117,9624,1138,1
5226,,1355,147,9625,1136,1
5227,,1062,22,9626,961,1
5228,,1585,47,9627,1337,1
5229,,1539,36,9628,1293,1
5230,,568,106,9629,504,1
5231,,1281,"146, line 344",9630,1072,1
5232,,401,66,9631,366,1
5233,,1431,91,9632,1199,1
5234,,1244,125,9633,1039,1
5235,,439,238,9636,402,1
5236,,438,,9637,401,1
5237,,432,37,9638,395,1
5238,,432,34,9639,395,1
5239,,1054,,9641,953,1
5240,,1054,,9642,953,1
5241,,1392,49,9646,1163,1
5242,,1500,286,9647,1262,1
5243,,357,795,9648,325,1
5244,,1500,260,9649,1262,1
5245,,545,,9655,483,1
5246,,656,234,9656,589,1
5247,,462,51,9657,419,1
5248,,462,51,9658,419,1
5249,,63,438,9659,59,1
5250,,352,77,9660,320,1
5251,,1634,305,9661,1368,1
5252,,1489,IV.50,9662,1253,1
5253,,1489,IV.39,9663,1253,1
5254,,1489,VI.9,9664,1253,1
5255,,529,83,9665,470,1
5256,,584,ENB F18,9667,518,1
5257,,584,ESP M15,9668,518,1
5258,,1533,,9669,1291,1
5259,,942,,9670,846,1
5260,,1333,123,9674,1115,1
5261,,1333,123,9675,1115,1
5262,,1332,61,9676,1114,1
5263,,1332,61,9677,1114,1
5264,,355,11,9679,323,1
5265,,355,56,9680,323,1
5266,,749,446,9682,673,1
5267,,786,,9684,705,1
5268,,1407,35,9685,1175,1
5269,,1456,,9687,1224,1
5270,,901,94,9693,807,1
5271,,901,162,9694,807,1
5272,,905,96,9695,811,1
5273,,905,98,9696,811,1
5274,,905,98,9697,811,1
5275,,315,,9699,287,1
5276,,315,,9700,287,1
5277,,221,154,9701,203,1
5278,,218,,9702,201,1
5279,,1416,1629,9704,1184,1
5280,,1416,1450-2,9705,1184,1
5281,,122,182,9706,110,1
5282,,906,66,9707,812,1
5283,,906,67,9708,812,1
5284,,906,66,9709,812,1
5285,,906,67,9710,812,1
5286,,835,69,9712,752,1
5287,,830,387,9717,747,1
5288,,755,,9718,678,1
5289,,1024,111,9719,927,1
5290,,353,131,9721,321,1
5291,,371,15,9722,336,1
5292,,371,31,9723,336,1
5293,,364,70,9724,332,1
5294,,364,72,9725,332,1
5295,,1048,243,9732,949,1
5296,,1049,17,9733,950,1
5297,,1048,245,9734,949,1
5298,,1049,79,9735,950,1
5299,,722,290,9736,646,1
5300,,722,292,9737,646,1
5301,,722,292,9738,646,1
5302,,722,292,9739,646,1
5303,,722,293,9740,646,1
5304,,1440,53,9741,1208,1
5305,,110,57,9742,98,1
5306,,229,45,9743,211,1
5307,,214,631N,9744,197,1
5308,,76,?,9745,71,1
5309,,158,,9746,144,1
5310,,857,353,9757,771,1
5311,,857,353,9758,771,1
5312,,874,185,9759,785,1
5313,,874,185,9760,785,1
5314,,1195,273,9761,1001,1
5315,,60,210,9762,56,1
5316,,60,21,9763,56,1
5317,,708,465,9764,633,1
5318,,708,465,9765,633,1
5319,,1528,212,9766,1286,1
5320,,1402,176,9768,1172,1
5321,,920,424,9770,825,1
5322,,8,,9771,7,1
5323,,1033,58,9772,936,1
5324,,1032,53,9773,935,1
5325,,595,12,9775,529,1
5326,,522,,9776,464,1
5327,,789,123,9777,708,1
5328,,789,127,9778,708,1
5329,,522,,9779,464,1
5330,,522,,9780,464,1
5331,,1357,176,9781,1138,1
5332,,1527,101,9782,1285,1
5333,,1576,97,9783,1328,1
5334,,1357,18,9784,1138,1
5335,,1357,122,9785,1138,1
5336,,1604,238,9786,1356,1
5337,,1604,238,9787,1356,1
5338,,1604,283,9789,1356,1
5339,,1604,283,9790,1356,1
5340,,568,110,9792,504,1
5341,,1281,"130, line 220",9793,1072,1
5342,,1431,91,9794,1199,1
5343,,445,538,9796,408,1
5344,,438,,9797,401,1
5345,,1054,,9800,953,1
5346,,1054,,9801,953,1
5347,,1054,,9802,953,1
5348,,1392,45,9803,1163,1
5349,,1572,181,9806,1324,1
5350,,1572,181-182,9807,1324,1
5351,,545,,9811,483,1
5352,,656,231,9812,589,1
5353,,462,224,9814,419,1
5354,,462,224,9815,419,1
5355,,352,76,9816,320,1
5356,,1488,23,9817,1252,1
5357,,1634,320,9818,1368,1
5358,,1634,320,9819,1368,1
5359,,1634,636,9820,1368,1
5360,,1489,VI.72,9821,1253,1
5361,,529,83,9822,470,1
5362,,49,140,9823,46,1
5363,,584,ENB M12,9824,518,1
5364,,584,Simbu F16,9825,518,1
5365,,942,,9827,846,1
5366,,1332,67,9832,1114,1
5367,,659,100,9833,592,1
5368,,41,,9834,39,1
5369,,659,168,9835,592,1
5370,,355,17,9837,323,1
5371,,355,11,9838,323,1
5372,,784,s.v. bitirába,9840,703,1
5373,,1407,41,9841,1175,1
5374,,887,,9842,793,1
5375,,1456,,9843,1224,1
5376,,901,94,9850,807,1
5377,,901,50,9851,807,1
5378,,905,99,9852,811,1
5379,,905,100,9853,811,1
5380,,905,100,9854,811,1
5381,,218,,9856,201,1
5382,,221,156,9857,203,1
5383,,1416,4139,9859,1184,1
5384,,1416,4940,9860,1184,1
5385,,122,183,9861,110,1
5386,,122,135,9863,110,1
5387,,906,66,9864,812,1
5388,,906,67,9865,812,1
5389,,906,67,9866,812,1
5390,,755,,9872,678,1
5391,,1024,111,9873,927,1
5392,,353,130,9875,321,1
5393,,353,131,9876,321,1
5394,,367,104,9879,334,1
5395,,1505,766,9880,1265,1
5396,,1048,241,9883,949,1
5397,,1049,18,9884,950,1
5398,,722,291,9885,646,1
5399,,722,291,9886,646,1
5400,,236,343,9887,218,1
5401,,110,54,9888,98,1
5402,,236,343,9889,218,1
5403,,760,,9891,683,1
5404,,158,106,9892,144,1
5405,,423,170,9893,388,1
5406,,423,170,9894,388,1
5407,,1326,,9897,1111,1
5408,,857,355,9902,771,1
5409,,857,309,9903,771,1
5410,,874,186,9904,785,1
5411,,874,185,9905,785,1
5412,,874,186,9906,785,1
5413,,671,167,9907,600,1
5414,,1195,222,9908,1001,1
5415,,708,131,9911,633,1
5416,,1528,218,9912,1286,1
5417,,400,,9916,365,1
5418,,8,,9917,7,1
5419,,8,,9918,7,1
5420,,1033,58,9919,936,1
5421,,1033,69,9920,936,1
5422,,522,,9922,464,1
5423,,522,,9923,464,1
5424,,522,,9924,464,1
5425,,522,,9925,464,1
5426,,789,25,9926,708,1
5427,,522,,9927,464,1
5428,,789,41,9928,708,1
5429,,1442,231,9929,1210,1
5430,,1357,127,9930,1138,1
5431,,1527,109,9931,1285,1
5432,,1044,,9932,945,1
5433,,1355,136,9933,1136,1
5434,,1597,702,9934,1349,1
5435,,1585,18,9935,1337,1
5436,,568,108,9938,504,1
5437,,1431,91,9941,1199,1
5438,,445,CD,9946,408,1
5439,,438,,9947,401,1
5440,,1054,,9952,953,1
5441,,1054,,9953,953,1
5442,,1054,,9954,953,1
5443,,1054,,9955,953,1
5444,,1054,,9957,953,1
5445,,1392,60,9959,1163,1
5446,,1392,87,9961,1163,1
5447,,1392,72,9962,1163,1
5448,,1500,260,9963,1262,1
5449,,330,33,9964,302,1
5450,,545,,9967,483,1
5451,,656,235,9968,589,1
5452,,462,48,9970,419,1
5453,,462,48,9971,419,1
5454,,352,78,9972,320,1
5455,,352,78,9973,320,1
5456,,1489,VI.64,9975,1253,1
5457,,1489,VI.38,9976,1253,1
5458,,348,iii,9977,317,1
5459,,1489,IV.50,9978,1253,1
5460,,584,WHP M17,9980,518,1
5461,,584,WHP M17,9981,518,1
5462,,942,,9982,846,1
5463,,1545,23,9986,1298,1
5464,,355,56,9987,323,1
5465,,355,18,9988,323,1
5466,,737,602,9989,661,1
5467,,784,s.v. tirmódi,9991,703,1
5468,,784,s.v. álma,9992,703,1
5469,,880,,9993,789,1
5470,,1456,,9994,1224,1
5471,,901,93,9999,807,1
5472,,905,95,10000,811,1
5473,,905,95,10001,811,1
5474,,905,95,10002,811,1
5475,,221,157,10005,203,1
5476,,221,327,10006,203,1
5477,,265,162,10008,239,1
5478,,1416,4877,10009,1184,1
5479,,1416,4834,10010,1184,1
5480,,122,181,10011,110,1
5481,,906,67,10012,812,1
5482,,906,67,10013,812,1
5483,,906,95,10014,812,1
5484,,426,vii,10016,391,1
5485,,755,,10020,678,1
5486,,367,4,10023,334,1
5487,,1048,242,10027,949,1
5488,,1049,18,10028,950,1
5489,,1048,243,10029,949,1
5490,,110,64,10030,98,1
5491,,110,64,10031,98,1
5492,,1495,,10043,1258,1
5493,,857,351,10045,771,1
5494,,857,310,10046,771,1
5495,,874,178,10047,785,1
5496,,874,79,10048,785,1
5497,,874,116,10049,785,1
5498,,60,210,10050,56,1
5499,,458,12,10051,415,1
5500,,708,132,10053,633,1
5501,,1528,215,10054,1286,1
5502,,1402,176,10055,1172,1
5503,,583,,10058,517,1
5504,,920,241,10059,825,1
5505,,1033,63,10060,936,1
5506,,1033,63,10061,936,1
5507,,789,142,10063,708,1
5508,,789,241,10064,708,1
5509,,789,305,10065,708,1
5510,,1597,701,10066,1349,1
5511,,568,106,10070,504,1
5512,,568,108,10071,504,1
5513,,1244,183,10073,1039,1
5514,,1054,,10079,953,1
5515,,1054,,10080,953,1
5516,,1054,,10081,953,1
5517,,330,32,10087,302,1
5518,,462,51,10088,419,1
5519,,462,48,10089,419,1
5520,,584,,10091,518,1
5521,,584,,10092,518,1
5522,,355,42,10095,323,1
5523,,355,15,10096,323,1
5524,,749,447,10097,673,1
5525,,786,,10100,705,1
5526,,1407,43,10101,1175,1
5527,,784,s.v. sta,10102,703,1
5528,,1456,,10103,1224,1
5529,,1456,,10104,1224,1
5530,,221,154,10112,203,1
5531,,340,14,10115,310,1
5532,,367,104,10116,334,1
5533,,340,16,10117,310,1
5534,,340,16,10118,310,1
5535,,340,14,10119,310,1
5536,,1048,242,10124,949,1
5537,,1048,245,10125,949,1
5538,,1440,53,10126,1208,1
5539,,1273,,10136,1064,1
5540,,857,351,10137,771,1
5541,,857,351,10138,771,1
5542,,1195,274,10141,1001,1
5543,,708,132,10143,633,1
5544,,400,,10144,365,1
5545,,583,,10145,517,1
5546,,920,241,10146,825,1
5547,,1527,64,10149,1285,1
5548,,1357,64,10150,1138,1
5549,,1527,41,10151,1285,1
5550,,1357,117,10152,1138,1
5551,,1576,126,10153,1328,1
5552,,1585,1,10154,1337,1
5553,,1605,429,10155,1357,1
5554,,1605,435,10156,1357,1
5555,,661,297,10158,594,1
5556,,1281,"147, line 352",10160,1072,1
5557,,1244,86,10162,1039,1
5558,,445,CD,10164,408,1
5559,,445,CD,10165,408,1
5560,,1054,,10167,953,1
5561,,1054,,10168,953,1
5562,,1500,264,10171,1262,1
5563,,656,192,10174,589,1
5564,,462,114,10175,419,1
5565,,462,144,10176,419,1
5566,,125,13,10177,113,1
5567,,125,13,10178,113,1
5568,,1634,319,10182,1368,1
5569,,1489,VI.59,10183,1253,1
5570,,1489,VI.57,10184,1253,1
5571,,1489,VI.30,10185,1253,1
5572,,584,,10188,518,1
5573,,942,,10189,846,1
5574,,1332,61,10191,1114,1
5575,,175,12,10194,160,1
5576,,355,58,10195,323,1
5577,,737,608,10196,661,1
5578,,784,s.v. ten,10198,703,1
5579,,1255,2,10199,1050,1
5580,,425,,10200,390,1
5581,,887,,10201,793,1
5582,,57,,10202,53,1
5583,,1456,,10203,1224,1
5584,,1456,,10204,1224,1
5585,,1190,36,10205,996,1
5586,,901,102,10213,807,1
5587,,901,102,10214,807,1
5588,,901,102,10215,807,1
5589,,905,104,10216,811,1
5590,,905,,10217,811,1
5591,,905,104,10218,811,1
5592,,221,161,10222,203,1
5593,,221,161,10223,203,1
5594,,221,161,10224,203,1
5595,,221,159,10225,203,1
5596,,1416,5167,10227,1184,1
5597,,1416,1438,10228,1184,1
5598,,1416,1659,10229,1184,1
5599,,1416,1467,10230,1184,1
5600,,1416,5256,10231,1184,1
5601,,1416,5477,10232,1184,1
5602,,1416,5479,10233,1184,1
5603,,1416,0544,10234,1184,1
5604,,1416,0542,10235,1184,1
5605,,1416,1950,10236,1184,1
5606,,1416,4205,10237,1184,1
5607,,1416,4206,10238,1184,1
5608,,906,66,10240,812,1
5609,,426,57,10242,391,1
5610,,1211,,10250,1010,1
5611,,1048,263,10251,949,1
5612,,1049,19,10252,950,1
5613,,236,343,10253,218,1
5614,,110,54,10254,98,1
5615,,236,344,10255,218,1
5616,,236,344,10256,218,1
5617,,766,,10258,689,1
5618,,158,188,10259,144,1
5619,,423,,10260,388,1
5620,,423,131,10261,388,1
5621,,423,173,10262,388,1
5622,,1320,95,10266,1106,1
5623,,856,59,10273,770,1
5624,,857,317,10274,771,1
5625,,857,317,10275,771,1
5626,,874,178,10276,785,1
5627,,874,179,10277,785,1
5628,,874,180,10278,785,1
5629,,874,180,10279,785,1
5630,,1395,88,10280,1166,1
5631,,671,167,10281,600,1
5632,,708,135,10283,633,1
5633,,1528,161,10284,1286,1
5634,,8,,10291,7,1
5635,,8,,10292,7,1
5636,,1033,63,10293,936,1
5637,,789,280,10296,708,1
5638,,522,,10297,464,1
5639,,1605,413,10298,1357,1
5640,,1605,415,10299,1357,1
5641,,1605,413,10300,1357,1
5642,,661,297,10305,594,1
5643,,1281,"147, line 368",10307,1072,1
5644,,1281,"218, line 1052",10308,1072,1
5645,,1281,"148, lines 162-163",10309,1072,1
5646,,1244,A9,10311,1039,1
5647,,445,540,10314,408,1
5648,,1054,,10318,953,1
5649,,1054,,10320,953,1
5650,,1392,145,10321,1163,1
5651,,1500,268,10324,1262,1
5652,,576,82,10325,510,1
5653,,576,81,10326,510,1
5654,,462,52-52,10329,419,1
5655,,462,52-53,10330,419,1
5656,,97,,10331,89,1
5657,,97,,10332,89,1
5658,,1634,314,10333,1368,1
5659,,1489,VI.48,10334,1253,1
5660,,1489,VI.57,10335,1253,1
5661,,584,Vanhs11\Gilbert\ws\m17\momas,10338,518,1
5662,,942,,10339,846,1
5663,,942,,10340,846,1
5664,,942,,10341,846,1
5665,,355,16,10344,323,1
5666,,355,43,10345,323,1
5667,,737,377,10346,661,1
5668,,737,136,10347,661,1
5669,,784,s.v. ten,10350,703,1
5670,,1407,129,10351,1175,1
5671,,57,,10352,53,1
5672,,1456,,10353,1224,1
5673,,1456,,10354,1224,1
5674,,901,103,10362,807,1
5675,,901,103,10363,807,1
5676,,901,103,10364,807,1
5677,,905,58,10365,811,1
5678,,905,58,10366,811,1
5679,,905,104,10367,811,1
5680,,221,167,10370,203,1
5681,,1416,4793,10372,1184,1
5682,,906,67,10375,812,1
5683,,426,64,10376,391,1
5684,,1084,76,10377,979,1
5685,,151,117,10380,138,1
5686,,1024,110,10381,927,1
5687,,1024,238,10382,927,1
5688,,453,"27 June 2009, p.10",10383,413,1
5689,,367,115,10386,334,1
5690,,367,115,10387,334,1
5691,,1048,271,10394,949,1
5692,,1048,263,10395,949,1
5693,,722,307,10396,646,1
5694,,722,307,10397,646,1
5695,,722,323,10398,646,1
5696,,110,81,10399,98,1
5697,,110,22,10400,98,1
5698,,110,14,10401,98,1
5699,,110,40,10402,98,1
5700,,158,196,10405,144,1
5701,,1439,104,10406,1207,1
5702,,856,55,10411,770,1
5703,,857,315,10412,771,1
5704,,857,315,10413,771,1
5705,,874,143,10415,785,1
5706,,708,135,10416,633,1
5707,,708,70,10417,633,1
5708,,1528,220,10418,1286,1
5709,,1033,71,10420,936,1
5710,,1033,55,10421,936,1
5711,,675,15,10424,603,1
5712,,522,,10425,464,1
5713,,522,,10426,464,1
5714,,789,104,10427,708,1
5715,,1576,97,10428,1328,1
5716,,1606,112,10430,1358,1
5717,,1605,408,10431,1357,1
5718,,1244,221,10440,1039,1
5719,,1244,203,10441,1039,1
5720,,1244,278,10443,1039,1
5721,,438,,10447,401,1
5722,,113,105,10448,101,1
5723,,1054,,10449,953,1
5724,,357,479,10452,325,1
5725,,1500,212,10453,1262,1
5726,,1500,210,10454,1262,1
5727,,462,152,10461,419,1
5728,,462,152,10462,419,1
5729,,462,152,10463,419,1
5730,,97,,10464,89,1
5731,,97,,10465,89,1
5732,,1634,454,10466,1368,1
5733,,1634,379,10469,1368,1
5734,,1489,IV.40,10470,1253,1
5735,,584,ESP M 19,10473,518,1
5736,,942,,10475,846,1
5737,,659,28,10480,592,1
5738,,40,,10481,38,1
5739,,1545,51,10482,1298,1
5740,,737,482,10484,661,1
5741,,737,572,10485,661,1
5742,,737,643,10486,661,1
5743,,737,412,10487,661,1
5744,,784,s.v. bá,10491,703,1
5745,,784,s.v. entri,10492,703,1
5746,,887,,10493,793,1
5747,,221,186,10504,203,1
5748,,218,,10505,201,1
5749,,1416,3055,10508,1184,1
5750,,1416,3060,10509,1184,1
5751,,906,82,10512,812,1
5752,,906,82,10513,812,1
5753,,755,,10516,678,1
5754,,755,,10517,678,1
5755,,1211,,10520,1010,1
5756,,1049,160,10521,950,1
5757,,1049,35,10522,950,1
5758,,722,465,10523,646,1
5759,,722,358,10524,646,1
5760,,722,360,10525,646,1
5761,,770,,10527,692,1
5762,,1273,,10530,1064,1
5763,,1273,,10531,1064,1
5764,,856,19,10534,770,1
5765,,522,,10544,464,1
5766,,789,182-183,10545,708,1
5767,,1355,29,10546,1136,1
5768,,1355,6,10547,1136,1
5769,,1527,36,10548,1285,1
5770,,1585,27,10549,1337,1
5771,,243,117,10559,225,1
5772,,1054,,10560,953,1
5773,,357,7,10562,325,1
5774,,462,155,10567,419,1
5775,,462,155,10568,419,1
5776,,97,,10571,89,1
5777,,1634,198,10573,1368,1
5778,,659,37,10581,592,1
5779,,1545,66,10583,1298,1
5780,,355,31,10584,323,1
5781,,784,s.v. volta,10587,703,1
5782,,839,,10588,755,1
5783,,218,,10594,201,1
5784,,1416,1774,10595,1184,1
5785,,122,164,10596,110,1
5786,,755,,10600,678,1
5787,,229,78,10605,211,1
5788,,770,179,10607,692,1
5789,,770,182,10608,692,1
5790,,158,Text 6,10609,144,1
5791,,857,222,10616,771,1
5792,,874,123,10617,785,1
5793,,1195,263,10618,1001,1
5794,,1195,256,10619,1001,1
5795,,1357,119,10625,1138,1
5796,,1576,103,10626,1328,1
5797,,1355,78,10627,1136,1
5798,,1585,29,10628,1337,1
5799,,1585,36,10629,1337,1
5800,,568,126,10632,504,1
5801,,661,524,10633,594,1
5802,,432,42,10644,395,1
5803,,432,55,10645,395,1
5804,,439,240,10646,402,1
5805,,439,241,10647,402,1
5806,,432,55,10648,395,1
5807,,1054,,10652,953,1
5808,,1054,,10654,953,1
5809,,1500,266,10657,1262,1
5810,,1500,266,10658,1262,1
5811,,656,274,10663,589,1
5812,,656,245,10664,589,1
5813,,462,152-153,10666,419,1
5814,,462,152-153,10667,419,1
5815,,462,152-153,10668,419,1
5816,,462,152-153,10669,419,1
5817,,1488,8,10670,1252,1
5818,,125,83,10671,113,1
5819,,1634,527,10672,1368,1
5820,,1634,445,10674,1368,1
5821,,1634,393,10675,1368,1
5822,,828,290,10676,745,1
5823,,1483,917,10677,1247,1
5824,,584,,10680,518,1
5825,,584,,10681,518,1
5826,,942,,10682,846,1
5827,,942,,10683,846,1
5828,,1332,63,10686,1114,1
5829,,355,58,10689,323,1
5830,,355,11,10690,323,1
5831,,355,16,10691,323,1
5832,,737,207,10692,661,1
5833,,737,207,10693,661,1
5834,,737,594,10694,661,1
5835,,737,371,10695,661,1
5836,,1407,35,10698,1175,1
5837,,1407,49,10699,1175,1
5838,,1407,94,10700,1175,1
5839,,784,s.v. ben,10701,703,1
5840,,670,,10702,599,1
5841,,126,,10703,114,1
5842,,901,202,10713,807,1
5843,,901,100,10714,807,1
5844,,218,,10722,201,1
5845,,218,,10723,201,1
5846,,1416,2103,10726,1184,1
5847,,1416,1773,10727,1184,1
5848,,122,165,10730,110,1
5849,,122,164,10731,110,1
5850,,906,82,10732,812,1
5851,,906,55,10733,812,1
5852,,1064,2,10735,963,1
5853,,835,82,10736,752,1
5854,,835,86,10737,752,1
5855,,755,,10741,678,1
5856,,755,,10742,678,1
5857,,755,,10743,678,1
5858,,381,60,10750,346,1
5859,,371,47,10751,336,1
5860,,371,47,10752,336,1
5861,,371,47,10753,336,1
5862,,1208,120,10760,1007,1
5863,,1048,309,10762,949,1
5864,,722,360,10763,646,1
5865,,1515,107,10764,1274,1
5866,,1515,41,10765,1274,1
5867,,1048,368,10766,949,1
5868,,1048,382,10767,949,1
5869,,1048,299,10768,949,1
5870,,1048,301,10769,949,1
5871,,110,40,10770,98,1
5872,,214,62N,10771,197,1
5873,,110,22,10772,98,1
5874,,236,43,10773,218,1
5875,,236,43,10774,218,1
5876,,770,182,10777,692,1
5877,,770,179,10778,692,1
5878,,956,,10779,860,1
5879,,956,,10780,860,1
5880,,423,109,10783,388,1
5881,,423,224,10784,388,1
5882,,857,222,10799,771,1
5883,,857,223,10800,771,1
5884,,857,223,10801,771,1
5885,,874,115,10802,785,1
5886,,874,122,10803,785,1
5887,,874,124,10804,785,1
5888,,1195,274,10806,1001,1
5889,,1195,274,10807,1001,1
5890,,1195,273,10808,1001,1
5891,,1045,247,10809,946,1
5892,,458,12,10810,415,1
5893,,708,337,10814,633,1
5894,,708,451,10816,633,1
5895,,1178,400,10817,984,1
5896,,1178,624,10818,984,1
5897,,920,382,10827,825,1
5898,,920,186,10828,825,1
5899,,920,267,10829,825,1
5900,,8,,10830,7,1
5901,,920,267,10831,825,1
5902,,920,,10832,825,1
5903,,920,,10833,825,1
5904,,1033,63,10834,936,1
5905,,1033,63,10835,936,1
5906,,522,,10838,464,1
5907,,789,47,10839,708,1
5908,,522,,10840,464,1
5909,,522,,10841,464,1
5910,,522,,10842,464,1
5911,,1527,76,10844,1285,1
5912,,1355,58,10845,1136,1
5913,,1438,,10847,1206,1
5914,,1438,,10848,1206,1
5915,,354,6,10849,322,1
5916,,283,,10850,255,1
5917,,1244,A20,10857,1039,1
5918,,445,CD,10862,408,1
5919,,445,CD,10863,408,1
5920,,1054,,10868,953,1
5921,,1054,,10869,953,1
5922,,1054,,10870,953,1
5923,,1054,,10873,953,1
5924,,330,29,10877,302,1
5925,,330,30,10878,302,1
5926,,462,156,10884,419,1
5927,,462,156,10885,419,1
5928,,97,,10886,89,1
5929,,97,,10887,89,1
5930,,97,,10888,89,1
5931,,1344,,10889,1126,1
5932,,1634,446,10891,1368,1
5933,,1489,VI.28,10892,1253,1
5934,,1489,VI.41,10893,1253,1
5935,,43,36,10894,41,1
5936,,584,,10898,518,1
5937,,584,,10899,518,1
5938,,659,28,10902,592,1
5939,,1545,185,10903,1298,1
5940,,355,18,10905,323,1
5941,,355,21,10906,323,1
5942,,737,213,10907,661,1
5943,,784,s.v. bota,10911,703,1
5944,,1543,164,10912,1297,1
5945,,1407,370,10913,1175,1
5946,,839,,10915,755,1
5947,,905,126,10927,811,1
5948,,218,,10928,201,1
5949,,453,"30 June 2009, p.3",10938,413,1
5950,,1505,580,10942,1265,1
5951,,214,643N,10951,197,1
5952,,214,643N,10952,197,1
5953,,956,243,10955,860,1
5954,,158,86,10957,144,1
5955,,1273,,10964,1064,1
5956,,874,121,10967,785,1
5957,,1195,221,10969,1001,1
5958,,400,,10979,365,1
5959,,1357,142,10982,1138,1
5960,,1357,142,10983,1138,1
5961,,1527,58,10984,1285,1
5962,,1576,122-123,10985,1328,1
5963,,1376,123,10986,1156,1
5964,,1609,33,10987,1361,1
5965,,568,122,10989,504,1
5966,,568,127,10991,504,1
5967,,438,,11001,401,1
5968,,1054,,11006,953,1
5969,,330,30,11011,302,1
5970,,462,155,11018,419,1
5971,,462,155,11019,419,1
5972,,97,,11020,89,1
5973,,1634,598,11021,1368,1
5974,,584,WSP F17,11024,518,1
5975,,584,WSP F17,11025,518,1
5976,,355,18,11030,323,1
5977,,737,208,11031,661,1
5978,,737,594,11032,661,1
5979,,737,207,11033,661,1
5980,,784,s.v. tra,11037,703,1
5981,,1407,135,11038,1175,1
5982,,839,,11039,755,1
5983,,905,,11053,811,1
5984,,580,140,11054,514,1
5985,,453,"20 August 2004, p.2",11061,413,1
5986,,453,"22 June 2009, p.5",11062,413,1
5987,,1505,609,11066,1265,1
5988,,1048,309,11075,949,1
5989,,1048,309,11076,949,1
5990,,214,618N,11077,197,1
5991,,770,,11081,692,1
5992,,1555,,11082,1307,1
5993,,956,,11083,860,1
5994,,158,86,11084,144,1
5995,,1273,,11092,1064,1
5996,,708,401,11101,633,1
5997,,922,295,11110,826,1
5998,,789,204,11114,708,1
5999,,789,337,11115,708,1
6000,,1527,83,11116,1285,1
6001,,1357,152,11117,1138,1
6002,,1437,art.7,11118,1205,1
6003,,1606,80,11119,1358,1
6004,,284,,11123,256,1
6005,,1281,"147, line 367",11124,1072,1
6006,,1431,146,11125,1199,1
6007,,1054,,11131,953,1
6008,,330,43,11132,302,1
6009,,1074,109,11133,970,1
6010,,656,237,11134,589,1
6011,,656,237,11135,589,1
6012,,97,,11137,89,1
6013,,97,,11138,89,1
6014,,97,,11139,89,1
6015,,1634,638,11140,1368,1
6016,,1634,624,11141,1368,1
6017,,1489,VI.30,11142,1253,1
6018,,584,,11145,518,1
6019,,584,Simbu M 18,11146,518,1
